"date","yr","mon","day","temp","ws","rh","prec","dew","lat","long"
1959-05-01,1959,5,1,9.5627774380489,12.0666287160944,43.3293959851582,0.147294774559427,-2.26134879292533,40.25,-105.76000213623
1959-05-02,1959,5,2,8.24859379239581,12.5572999981625,40.5968497124841,-1.04083408558608e-14,-4.33990585697131,40.25,-105.76000213623
1959-05-03,1959,5,3,1.64337262674366,5.92837339223686,88.756068651606,2.79534600167243,-0.0093684301497774,40.25,-105.76000213623
1959-05-04,1959,5,4,1.86977201349481,11.7069495364619,73.9541907897945,5.57676485097132,-2.27963706806406,40.25,-105.76000213623
1959-05-05,1959,5,5,2.9255401975027,14.2779443126117,39.5659050713789,4.36078820487812,-9.53188410584585,40.25,-105.76000213623
1959-05-06,1959,5,6,2.38888979927771,11.6477067923584,59.6248418214223,0.77674150900767,-4.67287859053204,40.25,-105.76000213623
1959-05-07,1959,5,7,0.93368296659105,8.1961738386405,82.6578418621504,1.92035751559479,-1.68243029025717,40.25,-105.76000213623
1959-05-08,1959,5,8,2.3553491493887,5.01228551653942,86.2358616846243,7.92212758709604,0.295856575614266,40.25,-105.76000213623
1959-05-09,1959,5,9,8.75246582822916,16.7557496042083,29.7104628779666,2.56441262182616,-7.99503836401328,40.25,-105.76000213623
1959-05-10,1959,5,10,4.31747716789863,24.8891782176023,38.0106592501735,2.85642867539775,-8.78143419497974,40.25,-105.76000213623
1959-05-11,1959,5,11,10.966148720907,17.1841959047379,34.3181578891856,0.000454146273040548,-4.12486096654663,40.25,-105.76000213623
1959-05-12,1959,5,12,12.5829605030592,14.9081950897434,27.8424350689805,0.0214962569243891,-5.47062576468807,40.25,-105.76000213623
1959-05-13,1959,5,13,9.2456658390978,5.47572144133503,45.4458657977978,0.254094839771847,-1.90630400316263,40.25,-105.76000213623
1959-05-14,1959,5,14,8.25774124236551,7.29289426509777,50.2962802979653,1.10221300469399,-1.44279082292178,40.25,-105.76000213623
1959-05-15,1959,5,15,8.3263471171386,2.77214883944964,56.3479430169119,4.17103075378845,0.179189992832562,40.25,-105.76000213623
1959-05-16,1959,5,16,10.9303212085255,15.0634990184957,32.3105004470803,0.88732612649551,-4.95981532115735,40.25,-105.76000213623
1959-05-17,1959,5,17,8.62135237866283,19.0496008764213,42.0155053751625,0.713161030780575,-3.53963616210649,40.25,-105.76000213623
1959-05-18,1959,5,18,4.10861039358946,8.62109504820726,75.3814690285027,2.41000288898893,0.155226046099017,40.25,-105.76000213623
1959-05-19,1959,5,19,4.56140916709177,4.27850762709022,65.1976060461712,4.26178431735307,-1.39801608034071,40.25,-105.76000213623
1959-05-20,1959,5,20,-0.816529127619788,7.0771823069018,81.9341947267242,9.06687895936578,-3.51756410590457,40.25,-105.76000213623
1959-05-21,1959,5,21,-1.646660212374,12.0664828313985,98.6471453735503,6.75406337280969,-1.8318896422532,40.25,-105.76000213623
1959-05-22,1959,5,22,3.23426663398152,7.02789561412016,64.059946872774,19.6721784186907,-2.90648346419931,40.25,-105.76000213623
1959-05-23,1959,5,23,7.1821535834232,8.20836743555277,46.6732497255682,1.63061219338846,-3.45323982783032,40.25,-105.76000213623
1959-05-24,1959,5,24,9.84863524960338,11.3954132025675,35.9312809067619,0.155015261201289,-4.51648230658685,40.25,-105.76000213623
1959-05-25,1959,5,25,5.47386730157365,11.9231599175745,41.4753694370666,0.280965160927345,-6.59251684992404,40.25,-105.76000213623
1959-05-26,1959,5,26,6.46026732331097,10.9018032121588,53.096812408442,1.39922466726914,-2.38747482836499,40.25,-105.76000213623
1959-05-27,1959,5,27,10.5026779224401,14.9129268078959,32.4159658738839,0.937130834440069,-5.29783309613566,40.25,-105.76000213623
1959-05-28,1959,5,28,10.7839620090097,14.7486349164199,32.9049874997249,0.187789483906447,-4.84819377979323,40.25,-105.76000213623
1959-05-29,1959,5,29,9.64891592526402,8.85672719863154,42.4893209289406,1.80735078465068,-2.44738469519888,40.25,-105.76000213623
1959-05-30,1959,5,30,8.0808905429505,14.6872201410604,38.8739080497278,0.345302549609525,-5.06954497198984,40.25,-105.76000213623
1959-05-31,1959,5,31,3.09629259693787,5.94127338579613,79.3033745978145,5.00438916483644,-0.132341314703467,40.25,-105.76000213623
1959-06-01,1959,6,1,9.30664883889608,6.82825745441582,35.7311592700484,2.49659344505059,-5.07900442464785,40.25,-105.76000213623
1959-06-02,1959,6,2,10.1154358737209,6.995885439689,37.5186074001785,1.34185085477373,-3.6979243365833,40.25,-105.76000213623
1959-06-03,1959,6,3,11.0080745332684,5.8160082931078,36.0643553869582,0.920403113382701,-3.42233894914762,40.25,-105.76000213623
1959-06-04,1959,6,4,13.5602130748267,10.2740283027607,28.5093692219435,0.10823819507707,-4.29765363509898,40.25,-105.76000213623
1959-06-05,1959,6,5,15.5596931807131,7.51756217959044,30.4795311956616,0.416906278660516,-1.63387176661291,40.25,-105.76000213623
1959-06-06,1959,6,6,17.0217606008771,4.25461332272521,31.6855677274332,0.00908292546100394,0.19306385673093,40.25,-105.76000213623
1959-06-07,1959,6,7,15.9553203919045,6.58180061254389,35.6321991142099,0.572829832407913,0.864054365270022,40.25,-105.76000213623
1959-06-08,1959,6,8,14.7829222207824,6.00820587716523,41.9135219912322,0.286869062477003,2.06225170194699,40.25,-105.76000213623
1959-06-09,1959,6,9,18.3595751589521,10.9570551975729,23.2740752967293,0.0142299165555781,-2.84657359736542,40.25,-105.76000213623
1959-06-10,1959,6,10,15.3096628815401,8.28236943893583,32.5679832682178,0.428032862350255,-0.95152991488419,40.25,-105.76000213623
1959-06-11,1959,6,11,17.1963244377997,7.72999276274326,27.9848352167314,0.0665324290019154,-1.35639448864561,40.25,-105.76000213623
1959-06-12,1959,6,12,14.1868133977541,0.939298589462759,43.8478081988721,1.41723913610014,2.14738677586882,40.25,-105.76000213623
1959-06-13,1959,6,13,15.2890811191082,6.68450376725399,38.8972533532989,1.38083174321058,1.48081067857009,40.25,-105.76000213623
1959-06-14,1959,6,14,14.4688597718213,6.23160225103397,56.8271405363836,2.43104499964028,6.08945601353611,40.25,-105.76000213623
1959-06-15,1959,6,15,16.4950199401194,1.43773382881015,49.2804762927622,2.8381114423847,5.93495162012249,40.25,-105.76000213623
1959-06-16,1959,6,16,14.8804950204597,5.48814460995125,55.7875039621543,4.10805580392542,6.2111676377354,40.25,-105.76000213623
1959-06-17,1959,6,17,17.2954218124719,4.60133617194899,45.7886443219764,3.79083463219952,5.61963653152327,40.25,-105.76000213623
1959-06-18,1959,6,18,19.9093056413261,8.69806632198214,28.2126159807981,2.30206745809388,1.13207219057938,40.25,-105.76000213623
1959-06-19,1959,6,19,13.0067923516573,8.11448023797723,80.4030339623623,5.80943912486428,9.74711104128693,40.25,-105.76000213623
1959-06-20,1959,6,20,11.5782655813824,7.79422472830735,90.6345604199465,7.04570097115374,10.1141378044164,40.25,-105.76000213623
1959-06-21,1959,6,21,14.0038643983593,2.89301953445018,63.1565345892055,7.55464756115253,7.17477054849456,40.25,-105.76000213623
1959-06-22,1959,6,22,16.3440870156186,2.89986946670195,54.4743162230327,5.09105541194361,7.24161734727761,40.25,-105.76000213623
1959-06-23,1959,6,23,19.7858150667345,8.32756492944871,39.1505663819692,2.79897917185684,5.64738425932001,40.25,-105.76000213623
1959-06-24,1959,6,24,17.0156623008972,7.50654960061152,41.1735350957978,1.76526656334798,3.84882699395013,40.25,-105.76000213623
1959-06-25,1959,6,25,15.0039855950512,2.8196484563722,54.7706561597409,4.73152294577849,6.06233891591654,40.25,-105.76000213623
1959-06-26,1959,6,26,16.757246839252,13.7139634772585,34.2192643711473,1.48104668746376,1.0217119095696,40.25,-105.76000213623
1959-06-27,1959,6,27,11.0721066830566,11.0790827993468,63.8900530758936,1.49368709206368,4.54441207939999,40.25,-105.76000213623
1959-06-28,1959,6,28,13.1249469137665,8.07259997925902,49.5053566331486,3.93298241566438,2.8688276985838,40.25,-105.76000213623
1959-06-29,1959,6,29,13.8384480114064,9.66368415968872,46.8905492705111,1.08601512095518,2.76729624005486,40.25,-105.76000213623
